date,state,cases,deaths,fips
2020-03-10,DF,1,0,53
2020-03-10,ES,1,0,32
2020-03-10,MG,1,0,31
2020-03-10,RS,1,0,43
2020-03-10,SP,19,0,35
2020-03-09,AL,1,0,27
2020-03-09,BA,2,0,29
2020-03-09,DF,1,0,53
2020-03-09,ES,1,0,32
2020-03-09,MG,1,0,31
2020-03-09,SP,16,0,35
2020-03-08,AL,1,0,27
2020-03-08,DF,1,0,53
2020-03-08,ES,1,0,32
2020-03-08,MG,1,0,31
2020-03-08,RJ,3,0,33
2020-03-08,SP,16,0,35
2020-03-07,BA,2,0,29
2020-03-07,DF,1,0,53
2020-03-07,ES,1,0,32
2020-03-07,SP,13,0,35
2020-03-06,BA,1,0,29
2020-03-06,ES,1,0,32
2020-03-06,RJ,2,0,33
2020-03-06,SP,10,0,35
2020-03-05,ES,1,0,32
2020-03-05,RJ,1,0,33
2020-03-05,SP,6,0,35
2020-03-04,SP,3,0,35
2020-03-03,SP,2,0,35
2020-03-02,SP,2,0,35
2020-03-01,SP,2,0,35
2020-02-29,SP,2,0,35
2020-02-28,SP,2,0,35
2020-02-27,SP,1,0,35
2020-02-26,SP,1,0,35
2020-02-25,SP,1,0,35
